label,confidence
1.0,-0.520362138748169
0.0,0.6434959173202515
1.0,-0.9432986974716187
0.0,0.5337437987327576
1.0,-0.9863491058349609
1.0,-0.9054616689682007
1.0,-0.7494574189186096
1.0,-0.6228529214859009
1.0,-0.8927550911903381
1.0,-0.6749124526977539
1.0,-0.5294919013977051
1.0,-0.961347222328186
1.0,-0.6664222478866577
1.0,-0.726088285446167
1.0,-0.555655300617218
1.0,-0.930230975151062
1.0,-0.9617226123809814
1.0,-0.5691260099411011
1.0,-0.7334970235824585
0.0,0.754135012626648
0.0,0.7162829637527466
1.0,-0.741263747215271
0.0,0.6619631052017212
1.0,-0.979741096496582
1.0,-0.6941115856170654
0.0,0.9171020984649658
1.0,-0.8812904357910156
0.0,0.5614233613014221
1.0,-0.569587767124176
0.0,0.7656559944152832
1.0,-0.547958493232727
1.0,-0.7442432045936584
0.0,0.619095504283905
1.0,-0.7717158794403076
1.0,-0.9706817269325256
0.0,0.7790586352348328
1.0,-0.9539846181869507
1.0,-0.981680691242218
0.0,0.7379630208015442
1.0,-0.5277209281921387
1.0,-0.8574249148368835
1.0,-0.6805139780044556
1.0,-0.8052067756652832
1.0,-0.6880803108215332
1.0,-0.5021848678588867
1.0,-0.9542713165283203
1.0,-0.7855541706085205
1.0,-0.6445682048797607
0.0,0.9436373710632324
0.0,0.6507290601730347
1.0,-0.9073001742362976
1.0,-0.9811671376228333
1.0,-0.6253581047058105
1.0,-0.7648329138755798
0.0,0.5330353379249573
1.0,-0.7183530330657959
1.0,-0.986801266670227
0.0,0.5079906582832336
1.0,-0.9582114219665527
1.0,-0.9544804692268372
1.0,-0.9847669005393982
1.0,-0.8506587743759155
0.0,0.8640425205230713
1.0,-0.986544668674469
1.0,-0.8851359486579895
1.0,-0.7455688118934631
0.0,0.6810894012451172
1.0,-0.9530642032623291
1.0,-0.9407366514205933
1.0,-0.9318481683731079
1.0,-0.79297935962677
1.0,-0.5342029929161072
1.0,-0.8881891369819641
0.0,0.6963602304458618
1.0,-0.8895445466041565
0.0,0.6021133065223694
0.0,0.6295269727706909
0.0,0.6360092759132385
1.0,-0.9569497108459473
1.0,-0.805943489074707
0.0,0.8382266759872437
1.0,-0.5635913014411926
0.0,0.9339284896850586
1.0,-0.9820851683616638
1.0,-0.9126279950141907
1.0,-0.9648385047912598
1.0,-0.9512062668800354
0.0,0.9085763096809387
1.0,-0.7947385311126709
1.0,-0.9521135687828064
0.0,0.5960181355476379
1.0,-0.578100323677063
1.0,-0.677621603012085
1.0,-0.6310977339744568
1.0,-0.9573138356208801
1.0,-0.6083043217658997
1.0,-0.9464405179023743
1.0,-0.9566860795021057
1.0,-0.9008170366287231
1.0,-0.9507366418838501
1.0,-0.8970999717712402
1.0,-0.8370839953422546
0.0,0.8041583299636841
0.0,0.6542426943778992
0.0,0.6358973979949951
0.0,0.8129999041557312
1.0,-0.979826033115387
1.0,-0.9869664907455444
1.0,-0.9722223877906799
1.0,-0.9773625731468201
1.0,-0.9270749688148499
1.0,-0.9720760583877563
1.0,-0.5760843753814697
0.0,0.6553507447242737
1.0,-0.9629477858543396
0.0,0.5379088521003723
1.0,-0.7088723182678223
0.0,0.8834133744239807
1.0,-0.9517291188240051
0.0,0.6160727739334106
0.0,0.9329869747161865
1.0,-0.907505214214325
1.0,-0.7976649403572083
1.0,-0.9415366649627686
1.0,-0.9545548558235168
1.0,-0.7046507596969604
1.0,-0.558169424533844
1.0,-0.9602537751197815
1.0,-0.6407771706581116
1.0,-0.9868817329406738
1.0,-0.8803611397743225
1.0,-0.7924997210502625
1.0,-0.9645623564720154
0.0,0.5395835041999817
0.0,0.95041823387146
1.0,-0.7310796976089478
1.0,-0.5178720951080322
0.0,0.6353737115859985
0.0,0.5119885802268982
0.0,0.5388332009315491
1.0,-0.7705413699150085
1.0,-0.9312363862991333
1.0,-0.5210245847702026
1.0,-0.9495977759361267
0.0,0.6692044734954834
0.0,0.8357518315315247
1.0,-0.9268858432769775
1.0,-0.5309469699859619
1.0,-0.5661184787750244
1.0,-0.742921769618988
1.0,-0.9114628434181213
1.0,-0.8422117233276367
1.0,-0.8609737753868103
1.0,-0.9831002950668335
1.0,-0.6707426905632019
1.0,-0.719696581363678
1.0,-0.978108286857605
1.0,-0.5488481521606445
1.0,-0.6755121946334839
1.0,-0.8887096047401428
1.0,-0.9552162885665894
1.0,-0.6393026113510132
1.0,-0.9034856557846069
1.0,-0.9504123330116272
1.0,-0.7411778569221497
1.0,-0.6537354588508606
1.0,-0.8832997679710388
1.0,-0.9864103198051453
1.0,-0.9744277596473694
0.0,0.8455026745796204
1.0,-0.6014547944068909
1.0,-0.5226210951805115
1.0,-0.8393805623054504
0.0,0.7619143128395081
0.0,0.5430697798728943
1.0,-0.9866785407066345
1.0,-0.7157055735588074
1.0,-0.7840957045555115
1.0,-0.6380165219306946
1.0,-0.5128724575042725
1.0,-0.9844945073127747
1.0,-0.7111167907714844
1.0,-0.9651647806167603
1.0,-0.6322906613349915
0.0,0.6814978122711182
1.0,-0.9267070889472961
1.0,-0.8122504353523254
1.0,-0.5316600203514099
0.0,0.5261386036872864
0.0,0.6809436082839966
1.0,-0.8874724507331848
1.0,-0.9703831076622009
1.0,-0.9614851474761963
1.0,-0.9521878957748413
1.0,-0.9818001985549927
1.0,-0.9112416505813599
1.0,-0.8556753993034363
1.0,-0.8946983218193054
0.0,0.5833499431610107
1.0,-0.8810139894485474
1.0,-0.7234432697296143
1.0,-0.6285842657089233
0.0,0.7021764516830444
1.0,-0.7762591242790222
1.0,-0.7488232254981995
1.0,-0.735888659954071
1.0,-0.7897939682006836
0.0,0.7468931674957275
1.0,-0.6813168525695801
1.0,-0.818208634853363
1.0,-0.9667646288871765
1.0,-0.6648117303848267
0.0,0.5561460852622986
1.0,-0.9812847375869751
1.0,-0.9598526358604431
1.0,-0.664993166923523
0.0,0.6506094336509705
0.0,0.6930384039878845
1.0,-0.9571578502655029
1.0,-0.9791508913040161
0.0,0.5534510016441345
1.0,-0.9772507548332214
1.0,-0.9650649428367615
1.0,-0.9774847626686096
1.0,-0.8667082190513611
1.0,-0.8759750723838806
0.0,0.9589580297470093
1.0,-0.6248281002044678
1.0,-0.7755711674690247
1.0,-0.59772789478302
1.0,-0.5090429782867432
1.0,-0.5737508535385132
1.0,-0.9835577011108398
1.0,-0.5276979804039001
1.0,-0.5185904502868652
1.0,-0.8075500726699829
0.0,0.5069710612297058
1.0,-0.9434158205986023
1.0,-0.9354227185249329
1.0,-0.9610694050788879
0.0,0.7058761715888977
1.0,-0.9657759070396423
1.0,-0.8329296112060547
0.0,0.6591806411743164
1.0,-0.9438567161560059
1.0,-0.8113448619842529
1.0,-0.8481237292289734
1.0,-0.510951578617096
1.0,-0.93996262550354
1.0,-0.7493557929992676
1.0,-0.5927566289901733
0.0,0.5214815735816956
1.0,-0.9858065843582153
1.0,-0.8305141925811768
1.0,-0.7284667491912842
0.0,0.5791848301887512
1.0,-0.8820199966430664
1.0,-0.8572829365730286
1.0,-0.6858088374137878
1.0,-0.9357318878173828
1.0,-0.5214846730232239
1.0,-0.9502056241035461
1.0,-0.944057822227478
1.0,-0.5362658500671387
1.0,-0.9194526672363281
0.0,0.516051709651947
0.0,0.54692143201828
1.0,-0.9415571689605713
1.0,-0.6064092516899109
0.0,0.6026524901390076
0.0,0.7550979256629944
1.0,-0.9471401572227478
1.0,-0.9126856327056885
0.0,0.5305110216140747
1.0,-0.9083628058433533
1.0,-0.8297756910324097
1.0,-0.9359021782875061
1.0,-0.972716748714447
1.0,-0.9646497964859009
0.0,0.5935556888580322
1.0,-0.8560184240341187
1.0,-0.8974795937538147
1.0,-0.597376823425293
1.0,-0.7876105904579163
0.0,0.7181612849235535
1.0,-0.984312117099762
1.0,-0.6974956393241882
1.0,-0.8017962574958801
1.0,-0.8561959266662598
0.0,0.5553840398788452
1.0,-0.5327876806259155
0.0,0.5284665822982788
1.0,-0.928718090057373
1.0,-0.9198455810546875
1.0,-0.6072084307670593
1.0,-0.7467119693756104
1.0,-0.6784876585006714
1.0,-0.9470043182373047
1.0,-0.8042653203010559
1.0,-0.9350667595863342
1.0,-0.896837592124939
0.0,0.6309707760810852
1.0,-0.777275562286377
1.0,-0.9580560922622681
1.0,-0.9618068337440491
1.0,-0.7949203252792358
0.0,0.8416696190834045
1.0,-0.9175167679786682
1.0,-0.9261386394500732
1.0,-0.948384702205658
1.0,-0.957416296005249
1.0,-0.5268576145172119
1.0,-0.9712891578674316
0.0,0.5081630349159241
1.0,-0.9566206336021423
1.0,-0.6881251931190491
0.0,0.5918445587158203
1.0,-0.9748733639717102
0.0,0.5276157855987549
1.0,-0.6458686590194702
1.0,-0.5276762247085571
0.0,0.6380041837692261
1.0,-0.870328962802887
1.0,-0.7614381909370422
1.0,-0.8253085613250732
1.0,-0.9791632294654846
1.0,-0.9113520979881287
1.0,-0.9200912117958069
1.0,-0.787684977054596
1.0,-0.7069851756095886
1.0,-0.7966645956039429
1.0,-0.9641442894935608
1.0,-0.6926125884056091
1.0,-0.5121877193450928
1.0,-0.5275255441665649
1.0,-0.912165105342865
1.0,-0.9791056513786316
1.0,-0.9822544455528259
1.0,-0.9792623519897461
0.0,0.5284704566001892
1.0,-0.8961144685745239
1.0,-0.8559274673461914
1.0,-0.8118338584899902
1.0,-0.9215235710144043
1.0,-0.9399417638778687
1.0,-0.8120546340942383
1.0,-0.7596380114555359
1.0,-0.7102318406105042
0.0,0.7093921303749084
1.0,-0.5819917321205139
1.0,-0.9246183037757874
0.0,0.7314068675041199
1.0,-0.9411956667900085
1.0,-0.98691725730896
1.0,-0.9791050553321838
1.0,-0.919771134853363
1.0,-0.8705958724021912
0.0,0.9190099835395813
1.0,-0.8174468874931335
1.0,-0.9860218167304993
1.0,-0.698533296585083
1.0,-0.799079954624176
1.0,-0.6221286654472351
1.0,-0.5376099348068237
1.0,-0.8856906294822693
0.0,0.5014402866363525
1.0,-0.9426406025886536
1.0,-0.9267249703407288
1.0,-0.9578710198402405
1.0,-0.6011762022972107
1.0,-0.7187473773956299
1.0,-0.9283839464187622
0.0,0.5706957578659058
0.0,0.6731350421905518
0.0,0.6064456105232239
1.0,-0.5613490343093872
1.0,-0.9526353478431702
1.0,-0.53094482421875
0.0,0.5941058397293091
1.0,-0.9006974697113037
1.0,-0.9502444863319397
1.0,-0.6509223580360413
1.0,-0.5718277096748352
1.0,-0.8420195579528809
0.0,0.5704892873764038
1.0,-0.6445506811141968
1.0,-0.785953164100647
0.0,0.5175995230674744
1.0,-0.5869220495223999
1.0,-0.9746202230453491
1.0,-0.51807701587677
1.0,-0.987205982208252
0.0,0.6451497673988342
0.0,0.8460419774055481
1.0,-0.8727024793624878
0.0,0.7487760782241821
1.0,-0.6034569144248962
1.0,-0.7174311876296997
1.0,-0.9435813426971436
1.0,-0.7268181443214417
1.0,-0.9738378524780273
1.0,-0.9158152937889099
1.0,-0.8394061326980591
0.0,0.5446009039878845
1.0,-0.5217976570129395
0.0,0.6511400938034058
0.0,0.5618469715118408
1.0,-0.8691973686218262
0.0,0.6408786177635193
1.0,-0.929132342338562
1.0,-0.6231222152709961
1.0,-0.5706072449684143
1.0,-0.6369466781616211
1.0,-0.8596175312995911
1.0,-0.9840936064720154
1.0,-0.9694631099700928
1.0,-0.881013035774231
1.0,-0.7871463894844055
1.0,-0.9283014535903931
1.0,-0.5235373973846436
1.0,-0.909160852432251
1.0,-0.8879896998405457
1.0,-0.9850416779518127
1.0,-0.7141035795211792
1.0,-0.7248150706291199
1.0,-0.9548394083976746
1.0,-0.9210602641105652
1.0,-0.9178352952003479
1.0,-0.983691930770874
1.0,-0.929446816444397
1.0,-0.8392332792282104
1.0,-0.9123779535293579
1.0,-0.8683775663375854
1.0,-0.7748470306396484
1.0,-0.8520013689994812
1.0,-0.8976262211799622
0.0,0.9354059100151062
0.0,0.6624326109886169
1.0,-0.8075984716415405
1.0,-0.7898581624031067
0.0,0.7750157713890076
1.0,-0.9671300053596497
1.0,-0.9172981381416321
0.0,0.5829575061798096
1.0,-0.8666067123413086
1.0,-0.8427488207817078
1.0,-0.7530130743980408
1.0,-0.9422531127929688
1.0,-0.6047405004501343
1.0,-0.9134005904197693
1.0,-0.5917143225669861
1.0,-0.9863033890724182
0.0,0.7893638014793396
1.0,-0.8445180654525757
1.0,-0.8199232220649719
1.0,-0.5450530648231506
1.0,-0.9070860147476196
1.0,-0.5005504488945007
0.0,0.5989543795585632
1.0,-0.6237406730651855
1.0,-0.8408927321434021
1.0,-0.9235411286354065
1.0,-0.9736369848251343
1.0,-0.9241044521331787
1.0,-0.569726824760437
0.0,0.6023122668266296
1.0,-0.9833199381828308
1.0,-0.8852429389953613
1.0,-0.7673166394233704
1.0,-0.6386615037918091
1.0,-0.5082120895385742
1.0,-0.6683971881866455
1.0,-0.8056960701942444
1.0,-0.6366585493087769
0.0,0.7165005803108215
1.0,-0.8765191435813904
1.0,-0.8559384942054749
1.0,-0.7232656478881836
1.0,-0.8434987664222717
1.0,-0.9143145084381104
1.0,-0.9722344279289246
1.0,-0.6721144914627075
1.0,-0.5910509824752808
0.0,0.7594224810600281
1.0,-0.6852201223373413
1.0,-0.9805111289024353
1.0,-0.7169782519340515
1.0,-0.9868434071540833
1.0,-0.9215442538261414
0.0,0.8075807690620422
1.0,-0.6651272773742676
0.0,0.8324018716812134
0.0,0.574899435043335
1.0,-0.7116246223449707
1.0,-0.7600415945053101
1.0,-0.6593277454376221
1.0,-0.9349673986434937
1.0,-0.6723093390464783
1.0,-0.987089216709137
1.0,-0.7346687912940979
1.0,-0.9861446619033813
1.0,-0.712090015411377
0.0,0.7278552055358887
1.0,-0.9870530962944031
1.0,-0.6826165914535522
1.0,-0.9370652437210083
1.0,-0.8036256432533264
0.0,0.6363595128059387
1.0,-0.673067569732666
1.0,-0.8932788968086243
0.0,0.5589301586151123
1.0,-0.9585559964179993
0.0,0.5238091945648193
1.0,-0.9072288274765015
1.0,-0.8209658861160278
1.0,-0.8882483839988708
1.0,-0.860767662525177
0.0,0.5203386545181274
1.0,-0.8976511359214783
1.0,-0.6820880174636841
1.0,-0.5293132066726685
1.0,-0.892940104007721
1.0,-0.5767516493797302
1.0,-0.9860776662826538
1.0,-0.5482966899871826
1.0,-0.9511723518371582
1.0,-0.8402281999588013
1.0,-0.6477556228637695
1.0,-0.6906804442405701
0.0,0.6291633248329163
1.0,-0.9863850474357605
1.0,-0.5312504768371582
1.0,-0.5210106372833252
1.0,-0.7577486038208008
1.0,-0.6327000260353088
0.0,0.6676434874534607
1.0,-0.872439444065094
1.0,-0.8441247344017029
1.0,-0.8146263957023621
0.0,0.586603045463562
1.0,-0.5505601763725281
1.0,-0.9082848429679871
1.0,-0.6479326486587524
0.0,0.6373370289802551
1.0,-0.8948132991790771
1.0,-0.8445741534233093
1.0,-0.7926632761955261
0.0,0.7392922043800354
0.0,0.7827552556991577
1.0,-0.894982635974884
1.0,-0.5810598134994507
1.0,-0.8790387511253357
1.0,-0.7955795526504517
1.0,-0.8069723844528198
1.0,-0.938994824886322
0.0,0.6406373381614685
0.0,0.642520010471344
0.0,0.6670131087303162
0.0,0.5042144060134888
1.0,-0.9542456269264221
1.0,-0.8438832759857178
1.0,-0.9652101993560791
0.0,0.8521515727043152
1.0,-0.8457354307174683
1.0,-0.8116089105606079
1.0,-0.6580771803855896
1.0,-0.8926461935043335
0.0,0.5091242790222168
1.0,-0.8250235915184021
1.0,-0.8261754512786865
1.0,-0.7520461678504944
1.0,-0.9084677696228027
0.0,0.5074377655982971
1.0,-0.8772693276405334
1.0,-0.8731807470321655
1.0,-0.7100926041603088
1.0,-0.6824009418487549
1.0,-0.8849688172340393
1.0,-0.9131815433502197
1.0,-0.9261216521263123
0.0,0.7320929765701294
1.0,-0.8966755867004395
1.0,-0.7792704701423645
1.0,-0.9393473863601685
1.0,-0.523561954498291
1.0,-0.739827036857605
0.0,0.6055113673210144
