label,confidence
1.0,-0.5203618407249451
0.0,0.6584227085113525
1.0,-0.9432985782623291
0.0,0.533744215965271
1.0,-0.9862877130508423
1.0,-0.9054616689682007
1.0,-0.7569475769996643
1.0,-0.6228527426719666
1.0,-0.8725266456604004
1.0,-0.7211489677429199
1.0,-0.5120391845703125
1.0,-0.961347222328186
1.0,-0.6664218902587891
1.0,-0.7226043939590454
1.0,-0.5133393406867981
1.0,-0.930230975151062
1.0,-0.9617226123809814
1.0,-0.5691259503364563
1.0,-0.7238101959228516
0.0,0.7600956559181213
0.0,0.7021207809448242
1.0,-0.745166003704071
0.0,0.6619632840156555
1.0,-0.979741096496582
1.0,-0.6941116452217102
0.0,0.905043363571167
1.0,-0.9054341316223145
0.0,0.5967383980751038
1.0,-0.6228234171867371
0.0,0.821935772895813
1.0,-0.5257397890090942
1.0,-0.7775985598564148
0.0,0.5674806833267212
1.0,-0.7717146277427673
1.0,-0.9675803184509277
0.0,0.7887217402458191
1.0,-0.9539844989776611
1.0,-0.9833832383155823
0.0,0.7033129930496216
1.0,-0.5100958347320557
1.0,-0.8314014673233032
1.0,-0.6796749830245972
1.0,-0.8052065968513489
1.0,-0.7056134343147278
1.0,-0.503717303276062
1.0,-0.9542713165283203
1.0,-0.7822648882865906
1.0,-0.6619086265563965
0.0,0.9498080611228943
0.0,0.819654107093811
1.0,-0.895921528339386
1.0,-0.9811671376228333
1.0,-0.5647162199020386
1.0,-0.7648327946662903
0.0,0.5330353379249573
1.0,-0.7333338260650635
1.0,-0.9868004322052002
1.0,-0.5542196035385132
1.0,-0.9360434412956238
1.0,-0.9606251120567322
1.0,-0.9847669005393982
1.0,-0.8803247213363647
0.0,0.8640429973602295
1.0,-0.986125648021698
1.0,-0.9068869352340698
1.0,-0.7353650331497192
0.0,0.6810896396636963
1.0,-0.9530640840530396
1.0,-0.9450287222862244
1.0,-0.9231570363044739
1.0,-0.7816202640533447
1.0,-0.5120363831520081
1.0,-0.8652890920639038
0.0,0.6823515892028809
1.0,-0.9020158648490906
0.0,0.6288046836853027
0.0,0.6295273303985596
0.0,0.6360095143318176
1.0,-0.9569496512413025
1.0,-0.8029323816299438
0.0,0.8382269144058228
1.0,-0.6313402056694031
0.0,0.9339286684989929
1.0,-0.9820851683616638
1.0,-0.9126279950141907
1.0,-0.9734652638435364
1.0,-0.958686351776123
0.0,0.9085766077041626
1.0,-0.815880537033081
1.0,-0.939559817314148
0.0,0.602275013923645
1.0,-0.5614584684371948
1.0,-0.7320185303688049
1.0,-0.631097674369812
1.0,-0.9573138356208801
1.0,-0.5985366702079773
1.0,-0.9464406371116638
1.0,-0.9566860795021057
1.0,-0.9111186861991882
1.0,-0.9483601450920105
1.0,-0.9135873913764954
1.0,-0.8218984007835388
0.0,0.8041584491729736
0.0,0.654242753982544
0.0,0.5801239013671875
0.0,0.8130002617835999
1.0,-0.979826033115387
1.0,-0.9869664907455444
1.0,-0.9722223877906799
1.0,-0.9766420125961304
1.0,-0.9270750284194946
1.0,-0.9720759391784668
1.0,-0.6375181674957275
0.0,0.6553508639335632
1.0,-0.9629477858543396
0.0,0.5379095077514648
1.0,-0.7088719606399536
0.0,0.878142774105072
1.0,-0.9517289996147156
0.0,0.5993760228157043
0.0,0.9346876740455627
1.0,-0.9111685156822205
1.0,-0.7976646423339844
1.0,-0.9575303196907043
1.0,-0.9426605701446533
1.0,-0.7743585705757141
1.0,-0.5577505826950073
1.0,-0.9575309753417969
1.0,-0.6407769322395325
1.0,-0.9865461587905884
1.0,-0.8767989873886108
1.0,-0.7924996614456177
1.0,-0.9669544100761414
0.0,0.5395837426185608
0.0,0.95041823387146
1.0,-0.7225540280342102
1.0,-0.6058425307273865
0.0,0.607612669467926
1.0,-0.5190685391426086
0.0,0.5388333797454834
1.0,-0.7668129205703735
1.0,-0.9366666674613953
1.0,-0.5535763502120972
1.0,-0.9529393911361694
0.0,0.6692048907279968
0.0,0.8445479869842529
1.0,-0.9565261602401733
1.0,-0.5309466123580933
1.0,-0.5661184787750244
1.0,-0.713729739189148
1.0,-0.9738262891769409
1.0,-0.8607179522514343
1.0,-0.9016862511634827
1.0,-0.9831002950668335
1.0,-0.6947611570358276
1.0,-0.6914417743682861
1.0,-0.978108286857605
1.0,-0.5645222067832947
1.0,-0.6755120754241943
1.0,-0.8843207955360413
1.0,-0.9552161693572998
1.0,-0.7217292189598083
1.0,-0.9241077899932861
1.0,-0.9456835985183716
1.0,-0.7411777377128601
1.0,-0.671610951423645
1.0,-0.878578245639801
1.0,-0.9870772361755371
1.0,-0.9744277596473694
0.0,0.8455026745796204
1.0,-0.6020812392234802
1.0,-0.6291713118553162
1.0,-0.8288158178329468
0.0,0.7669291496276855
0.0,0.5344518423080444
1.0,-0.9857150912284851
1.0,-0.7222033739089966
1.0,-0.8193459510803223
1.0,-0.6329700350761414
0.0,0.5856503248214722
1.0,-0.9844945073127747
1.0,-0.8703134059906006
